firm_id,city_id,industry_id,size_class,employees,revenue_million,profit_million,profit_margin,tfp,agglomeration_spillover,export_ratio,rd_ratio,supply_chain_distance,age,city_population
4474,75,3,small,28,0.0,0.0,0.378,1.238,0.163,0.101,0.065,1.9,4,337.61
4475,173,4,small,16,0.0,0.0,0.318,0.918,0.129,0.156,0.069,6.7,12,208.75
4476,177,1,small,11,0.0,0.0,0.012,0.815,0.244,0.044,0.062,65.5,4,634.94
4477,179,5,large,137,0.02,0.0,0.157,1.635,0.346,0.115,0.048,4.9,2,1808.04
4478,113,13,medium,118,0.01,0.0,0.251,1.17,0.357,0.257,0.035,18.7,1,1742.79
4479,185,3,micro,2,0.0,0.0,0.091,1.855,0.228,0.043,0.071,0.6,16,303.08
4480,113,1,small,17,0.0,0.0,0.617,1.243,0.368,0.215,0.083,18.5,23,1742.79
4481,34,6,small,15,0.0,0.0,0.378,1.116,0.189,0.066,0.015,122.0,6,337.83
4482,113,12,medium,22,0.0,0.0,0.346,1.416,0.333,0.26,0.048,19.3,5,1742.79
4483,177,9,micro,4,0.0,0.0,0.412,0.785,0.244,0.136,0.036,39.0,7,634.94
4484,162,6,micro,7,0.0,0.0,0.22,0.936,0.228,0.129,0.023,10.6,11,472.76
4485,105,17,large,142,0.01,0.0,0.316,1.271,0.189,0.038,0.03,118.8,10,222.31
4486,54,9,medium,22,0.0,0.0,0.158,0.609,0.228,0.172,0.032,48.2,28,416.13
4487,122,9,small,13,0.0,0.0,0.191,1.228,0.258,0.064,0.025,123.5,1,603.53
4488,179,0,small,265,0.02,0.01,0.402,1.401,0.31,0.155,0.081,0.3,2,1808.04
4489,43,12,micro,1,0.0,0.0,0.204,1.838,0.163,0.09,0.028,92.1,18,109.83
4490,167,9,small,68,0.01,0.0,0.143,1.933,0.292,0.088,0.04,30.5,4,989.1
4491,32,2,small,12,0.0,0.0,0.208,0.813,0.129,0.019,0.065,10.1,4,146.42
4492,179,4,small,130,0.01,0.01,0.515,1.919,0.373,0.283,0.079,7.4,18,1808.04
4493,143,4,small,50,0.0,0.0,0.2,0.909,0.129,0.099,0.053,51.7,4,178.51
4494,25,2,micro,4,0.0,0.0,0.103,0.949,0.163,0.187,0.068,25.5,19,165.82
4495,51,8,micro,21,0.0,0.0,0.471,1.403,0.129,0.071,0.015,151.9,11,100.98
4496,179,7,small,6,0.0,0.0,0.296,1.781,0.368,0.172,0.034,60.9,1,1808.04
4497,113,7,micro,16,0.0,0.0,0.152,1.481,0.31,0.257,0.044,18.6,14,1742.79
4498,106,5,micro,27,0.0,0.0,0.195,1.742,0.228,0.253,0.039,20.1,3,978.66
4499,7,8,medium,69,0.0,0.0,0.208,0.627,0.129,0.056,0.017,147.8,7,319.72
4500,20,10,small,2,0.0,0.0,0.124,0.925,0.244,0.205,0.021,9.5,10,642.68
4501,143,12,micro,4,0.0,0.0,0.286,1.214,0.163,0.184,0.03,70.8,5,178.51
4502,161,4,small,8,0.0,0.0,0.297,1.25,0.129,0.166,0.062,16.8,3,326.06
4503,177,14,small,8,0.0,0.0,0.19,1.304,0.228,0.147,0.032,14.0,8,634.94
4504,113,0,micro,4,0.0,0.0,0.53,1.159,0.282,0.142,0.072,10.3,9,1742.79
4505,73,15,small,8,0.0,0.0,0.407,1.405,0.244,0.239,0.036,82.9,11,709.56
4506,125,5,micro,3,0.0,0.0,0.669,0.446,0.318,0.206,0.032,0.7,2,1326.71
4507,125,7,small,17,0.0,0.0,0.141,0.794,0.31,0.125,0.034,33.7,1,1326.71
4508,5,11,medium,35,0.0,0.0,0.315,1.293,0.129,0.13,0.012,113.0,4,117.43
4509,179,12,small,55,0.0,0.0,0.542,1.19,0.318,0.179,0.045,34.6,2,1808.04
4510,133,8,small,51,0.01,0.0,0.207,1.503,0.163,0.101,0.02,90.0,2,238.31
4511,1,18,medium,35,0.0,0.0,0.11,0.98,0.129,0.132,0.018,18.7,5,129.25
4512,185,17,medium,23,0.0,0.0,0.211,0.966,0.189,0.066,0.021,102.5,22,303.08
4513,183,4,medium,18,0.0,0.0,0.519,1.014,0.163,0.097,0.067,11.6,11,240.44
4514,180,11,small,67,0.01,0.0,0.166,1.09,0.163,0.195,0.018,76.4,7,277.46
4515,179,14,micro,14,0.0,0.0,0.052,1.098,0.318,0.212,0.048,52.1,3,1808.04
4516,47,4,micro,11,0.0,0.0,0.347,1.255,0.163,0.128,0.067,37.9,7,427.14
4517,191,0,micro,43,0.0,0.0,0.186,1.232,0.189,0.166,0.06,6.1,21,349.46
4518,157,19,micro,7,0.0,0.0,0.437,0.979,0.129,0.088,0.032,94.7,15,238.37
4519,133,19,small,1,0.0,0.0,0.569,1.076,0.189,0.141,0.017,34.2,14,238.31
4520,180,6,medium,87,0.0,0.0,0.459,0.607,0.189,0.208,0.018,15.4,4,277.46
4521,86,4,small,12,0.0,0.0,0.454,1.189,0.189,0.213,0.062,5.0,9,370.7
4522,179,3,micro,23,0.0,0.0,0.221,1.011,0.352,0.189,0.082,18.9,13,1808.04
4523,125,13,micro,16,0.0,0.0,0.177,0.823,0.31,0.153,0.042,35.7,8,1326.71
4524,122,15,small,91,0.0,0.0,0.261,1.56,0.228,0.139,0.032,19.1,13,603.53
4525,135,8,medium,63,0.0,0.0,0.203,0.697,0.163,0.054,0.026,23.5,7,699.2
4526,156,4,micro,7,0.0,0.0,0.065,0.951,0.282,0.23,0.078,37.9,8,958.89
4527,106,8,small,8,0.0,0.0,0.552,0.817,0.258,0.246,0.022,42.5,8,978.66
4528,192,10,small,26,0.0,0.0,0.311,0.887,0.189,0.042,0.032,12.9,11,183.85
4529,20,10,medium,1146,0.33,0.13,0.398,3.002,0.244,0.044,0.026,110.9,3,642.68
4530,179,8,medium,40,0.0,0.0,0.231,1.109,0.31,0.241,0.031,101.6,52,1808.04
4531,135,0,medium,16,0.0,0.0,0.209,1.013,0.244,0.093,0.069,28.3,3,699.2
4532,179,9,medium,50,0.0,0.0,0.331,0.784,0.339,0.3,0.04,50.8,13,1808.04
4533,82,6,small,120,0.0,0.0,0.557,0.865,0.258,0.098,0.027,19.3,15,650.6
4534,167,11,large,370,0.01,0.0,0.369,0.867,0.282,0.125,0.039,103.7,25,989.1
4535,125,1,micro,63,0.0,0.0,0.211,1.053,0.258,0.165,0.065,37.7,53,1326.71
4536,167,17,medium,37,0.0,0.0,0.085,1.361,0.189,0.196,0.022,56.4,21,989.1
4537,73,17,small,57,0.01,0.0,0.144,0.979,0.21,0.164,0.032,11.0,10,709.56
4538,179,11,micro,4,0.0,0.0,0.187,0.853,0.357,0.185,0.043,8.3,6,1808.04
4539,179,14,small,131,0.01,0.0,0.368,1.559,0.318,0.129,0.036,9.0,25,1808.04
4540,111,8,small,12,0.0,0.0,0.238,1.104,0.163,0.156,0.018,18.7,15,144.53
4541,91,11,small,53,0.0,0.0,0.561,0.624,0.189,0.049,0.021,49.6,15,390.98
4542,122,12,small,17,0.0,0.0,0.536,1.428,0.244,0.199,0.02,97.1,5,603.53
4543,50,7,micro,35,0.0,0.0,0.332,1.125,0.129,0.08,0.023,0.2,12,205.22
4544,113,19,small,4,0.0,0.0,0.327,1.179,0.31,0.154,0.039,33.8,3,1742.79
4545,179,12,small,13,0.0,0.0,0.091,1.642,0.318,0.141,0.036,9.5,5,1808.04
4546,82,19,large,241,0.01,0.01,0.447,1.254,0.21,0.2,0.033,55.8,19,650.6
4547,156,8,medium,93,0.01,0.0,0.176,1.907,0.282,0.212,0.024,79.6,16,958.89
4548,125,0,medium,34,0.0,0.0,0.143,0.843,0.27,0.094,0.066,22.6,5,1326.71
4549,65,6,small,20,0.0,0.0,0.188,0.634,0.129,0.158,0.023,100.9,4,576.08
4550,114,13,small,29,0.0,0.0,0.135,0.943,0.129,0.093,0.026,262.7,31,122.44
4551,174,18,small,336,0.03,0.01,0.251,0.858,0.228,0.101,0.025,58.8,7,195.72
4552,119,12,medium,69,0.0,0.0,0.097,1.176,0.163,0.15,0.023,98.0,4,314.8
4553,144,9,large,275,0.01,0.0,0.07,0.825,0.129,0.048,0.025,5.1,4,192.46
4554,161,1,small,15,0.0,0.0,0.475,0.862,0.189,0.068,0.055,103.9,13,326.06
4555,6,2,micro,3,0.0,0.0,0.409,0.873,0.258,0.121,0.071,4.6,5,719.97
4556,6,1,large,585,0.06,0.02,0.264,0.819,0.282,0.151,0.067,43.1,6,719.97
4557,28,14,small,27,0.0,0.0,0.11,0.833,0.129,0.074,0.025,6.1,24,81.4
4558,39,16,micro,37,0.0,0.0,0.224,1.613,0.163,0.193,0.021,111.7,20,180.7
4559,166,3,micro,20,0.0,0.0,0.08,1.179,0.189,0.066,0.064,29.8,6,337.67
4560,106,6,micro,14,0.0,0.0,0.231,0.819,0.163,0.083,0.036,8.1,29,978.66
4561,47,9,small,12,0.0,0.0,0.347,0.93,0.163,0.026,0.017,9.5,11,427.14
4562,114,2,small,20,0.0,0.0,0.045,0.971,0.163,0.087,0.07,96.4,1,122.44
4563,157,8,small,5,0.0,0.0,0.402,0.828,0.189,0.207,0.028,21.5,11,238.37
4564,31,19,medium,37,0.0,0.0,0.145,1.019,0.258,0.101,0.023,4.5,6,946.03
4565,78,14,small,45,0.0,0.0,0.143,1.165,0.129,0.141,0.019,14.6,15,162.68
4566,48,3,medium,35,0.0,0.0,0.208,1.071,0.129,0.164,0.068,107.3,13,209.27
4567,135,1,large,185,0.01,0.0,0.087,1.218,0.189,0.084,0.061,28.4,4,699.2
4568,31,8,micro,5,0.0,0.0,0.129,1.431,0.258,0.082,0.035,3.3,16,946.03
4569,162,19,large,295,0.01,0.01,0.69,1.152,0.163,0.059,0.023,4.7,28,472.76
4570,53,15,small,33,0.0,0.0,0.3,0.877,0.129,0.066,0.031,13.5,18,273.6
4571,7,5,micro,16,0.0,0.0,0.148,0.657,0.129,0.181,0.026,54.0,1,319.72
4572,179,0,micro,23,0.0,0.0,0.158,0.767,0.31,0.178,0.082,6.1,5,1808.04
4573,75,8,small,15,0.0,0.0,0.292,1.2,0.189,0.052,0.017,138.1,9,337.61
4574,113,3,small,26,0.0,0.0,0.134,0.723,0.318,0.106,0.089,14.4,12,1742.79
4575,21,3,micro,36,0.0,0.0,0.073,2.136,0.129,0.108,0.059,75.4,1,118.42
4576,113,3,micro,3,0.0,0.0,0.504,0.818,0.318,0.235,0.087,41.3,12,1742.79
4577,55,14,large,759,0.03,0.0,0.131,0.814,0.163,0.088,0.018,19.9,2,376.64
4578,168,0,small,10,0.0,0.0,0.149,0.818,0.163,0.193,0.058,7.0,14,116.12
4579,149,11,micro,3,0.0,0.0,0.259,1.4,0.189,0.107,0.025,15.5,8,199.73
4580,137,15,small,33,0.0,0.0,0.37,1.097,0.129,0.091,0.026,12.3,4,107.55
4581,162,3,small,13,0.0,0.0,0.36,1.733,0.189,0.069,0.07,3.1,3,472.76
4582,71,17,medium,30,0.01,0.0,0.284,2.038,0.282,0.078,0.029,35.8,1,690.93
4583,106,1,small,6,0.0,0.0,0.758,2.711,0.244,0.207,0.073,19.0,1,978.66
4584,20,13,small,18,0.0,0.0,0.026,0.924,0.129,0.181,0.02,13.9,11,642.68
4585,10,3,medium,44,0.0,0.0,0.066,1.635,0.129,0.059,0.061,13.8,22,93.37
4586,73,16,large,147,0.01,0.0,0.046,1.303,0.228,0.191,0.022,10.4,1,709.56
4587,167,11,small,19,0.0,0.0,0.346,1.901,0.282,0.071,0.04,48.9,23,989.1
4588,125,11,medium,62,0.0,0.0,0.188,1.087,0.339,0.251,0.038,2.1,4,1326.71
4589,101,6,micro,27,0.0,0.0,0.269,0.947,0.129,0.154,0.027,78.9,12,97.45
4590,187,5,small,122,0.01,0.0,0.461,1.098,0.129,0.084,0.029,2.3,2,137.99
4591,106,9,small,29,0.0,0.0,0.243,0.586,0.292,0.253,0.03,43.7,8,978.66
4592,108,15,micro,5,0.0,0.0,0.474,1.284,0.163,0.024,0.031,7.0,13,192.01
4593,196,3,micro,11,0.0,0.0,0.268,0.573,0.163,0.105,0.055,4.7,23,61.32
4594,31,16,micro,21,0.0,0.0,0.247,1.702,0.27,0.24,0.04,10.9,4,946.03
4595,64,9,small,8,0.0,0.0,0.319,1.187,0.163,0.023,0.032,5.6,16,334.46
4596,106,9,small,7,0.0,0.0,0.305,0.683,0.292,0.07,0.031,28.9,14,978.66
4597,122,0,micro,90,0.01,0.0,0.172,1.192,0.228,0.061,0.06,126.3,11,603.53
4598,33,2,small,72,0.01,0.0,0.355,1.063,0.163,0.026,0.055,7.7,13,51.54
4599,73,8,micro,1,0.0,0.0,0.039,1.412,0.228,0.11,0.033,6.4,1,709.56
4600,55,19,medium,125,0.01,0.0,0.107,1.771,0.189,0.138,0.018,9.4,3,376.64
4601,173,5,medium,40,0.0,0.0,0.357,1.156,0.129,0.133,0.022,60.9,41,208.75
4602,167,0,small,28,0.0,0.0,0.461,1.613,0.292,0.172,0.062,85.2,1,989.1
4603,59,8,small,8,0.0,0.0,0.119,1.039,0.163,0.156,0.03,38.0,1,393.68
4604,105,0,small,6,0.0,0.0,0.247,1.136,0.163,0.038,0.064,147.1,3,222.31
4605,135,6,small,64,0.01,0.0,0.464,0.843,0.282,0.063,0.03,30.2,5,699.2
4606,6,7,small,32,0.0,0.0,0.573,0.904,0.228,0.069,0.025,170.1,2,719.97
4607,178,0,small,11,0.0,0.0,0.347,0.662,0.189,0.089,0.061,30.7,1,113.9
4608,113,15,micro,13,0.0,0.0,0.331,1.368,0.339,0.106,0.04,29.1,6,1742.79
4609,55,18,medium,19,0.0,0.0,0.532,0.731,0.21,0.135,0.033,14.1,18,376.64
4610,91,19,medium,10,0.0,0.0,0.438,1.016,0.244,0.074,0.024,53.7,4,390.98
4611,179,10,small,37,0.0,0.0,0.636,0.553,0.368,0.171,0.031,61.8,6,1808.04
4612,3,6,large,89,0.01,0.0,0.085,1.317,0.27,0.044,0.025,63.0,26,680.64
4613,31,14,small,17,0.0,0.0,0.453,0.825,0.258,0.164,0.033,46.6,26,946.03
4614,48,14,micro,19,0.0,0.0,0.123,0.968,0.189,0.068,0.03,112.4,17,209.27
4615,7,7,large,220,0.03,0.01,0.277,0.782,0.163,0.086,0.028,22.4,8,319.72
4616,55,11,large,542,0.04,0.03,0.706,1.178,0.163,0.068,0.025,41.1,2,376.64
4617,167,16,medium,44,0.0,0.0,0.268,0.739,0.258,0.123,0.023,49.3,24,989.1
4618,113,3,medium,71,0.01,0.0,0.247,1.396,0.318,0.291,0.07,89.2,2,1742.79
4619,125,0,small,11,0.0,0.0,0.367,1.743,0.27,0.268,0.072,107.7,12,1326.71
4620,34,10,large,12,0.0,0.0,0.113,1.38,0.129,0.178,0.026,13.2,17,337.83
4621,67,13,large,334,0.02,0.0,0.146,1.039,0.21,0.173,0.026,12.7,2,404.86
4622,179,11,large,300,0.01,0.0,0.298,0.913,0.357,0.131,0.039,186.1,5,1808.04
4623,54,11,small,35,0.0,0.0,0.298,1.833,0.163,0.188,0.024,11.8,6,416.13
4624,179,7,medium,27,0.0,0.0,0.388,1.591,0.368,0.204,0.05,3.3,24,1808.04
4625,136,13,small,21,0.0,0.0,0.408,0.79,0.129,0.104,0.011,68.2,9,67.81
4626,113,0,micro,1,0.0,0.0,0.102,1.759,0.282,0.207,0.076,12.9,3,1742.79
4627,41,3,small,52,0.0,0.0,0.301,0.879,0.129,0.113,0.057,4.8,13,176.16
4628,140,8,micro,22,0.0,0.0,0.454,0.736,0.129,0.055,0.014,80.8,12,186.32
4629,179,18,small,111,0.03,0.02,0.667,1.253,0.301,0.23,0.042,89.0,11,1808.04
4630,36,12,micro,14,0.0,0.0,0.323,0.725,0.163,0.024,0.027,83.1,3,182.89
4631,1,7,medium,10,0.0,0.0,0.42,1.007,0.129,0.082,0.028,53.5,4,129.25
4632,156,9,medium,109,0.01,0.0,0.526,1.125,0.244,0.121,0.026,13.6,7,958.89
4633,125,16,small,19,0.0,0.0,0.377,1.16,0.318,0.252,0.043,68.4,4,1326.71
4634,113,10,micro,5,0.0,0.0,0.177,1.35,0.301,0.159,0.032,32.3,9,1742.79
4635,106,0,small,3,0.0,0.0,0.528,1.129,0.27,0.157,0.061,67.6,13,978.66
4636,113,8,micro,9,0.0,0.0,0.12,0.919,0.333,0.282,0.037,10.0,17,1742.79
4637,86,7,small,26,0.0,0.0,0.411,0.912,0.189,0.198,0.024,100.2,3,370.7
4638,18,17,medium,28,0.0,0.0,0.485,1.607,0.129,0.021,0.011,133.0,29,59.86
4639,161,6,micro,11,0.0,0.0,0.275,1.279,0.129,0.055,0.026,64.4,9,326.06
4640,108,1,small,10,0.0,0.0,0.129,0.897,0.163,0.173,0.053,3.3,17,192.01
4641,167,7,small,23,0.0,0.0,0.138,1.259,0.282,0.235,0.041,33.7,1,989.1
4642,192,0,large,59,0.0,0.0,0.089,0.621,0.129,0.061,0.061,11.9,1,183.85
4643,41,16,small,11,0.0,0.0,0.183,0.752,0.129,0.142,0.027,86.3,1,176.16
4644,164,11,large,223,0.02,0.01,0.426,1.071,0.163,0.208,0.032,25.3,1,388.92
4645,191,9,medium,49,0.0,0.0,0.17,0.869,0.129,0.053,0.03,118.3,14,349.46
4646,152,7,micro,30,0.0,0.0,0.233,1.237,0.129,0.008,0.016,30.1,8,75.19
4647,61,8,small,19,0.0,0.0,0.086,0.894,0.129,0.122,0.025,22.4,10,123.27
4648,179,15,micro,6,0.0,0.0,0.327,1.273,0.326,0.297,0.045,10.5,17,1808.04
4649,164,3,medium,122,0.01,0.0,0.176,0.87,0.189,0.127,0.074,7.0,12,388.92
4650,106,1,medium,92,0.01,0.0,0.148,1.23,0.244,0.238,0.065,79.3,8,978.66
4651,122,11,micro,20,0.0,0.0,0.138,1.729,0.129,0.163,0.032,1.1,1,603.53
4652,151,17,medium,29,0.0,0.0,0.146,1.064,0.129,0.033,0.03,65.6,5,209.86
4653,31,11,micro,7,0.0,0.0,0.276,0.804,0.189,0.157,0.024,51.0,6,946.03
4654,179,15,medium,107,0.0,0.0,0.558,1.315,0.326,0.167,0.048,21.9,3,1808.04
4655,194,17,micro,5,0.0,0.0,0.251,0.775,0.129,0.119,0.021,4.2,3,176.48
4656,73,1,small,63,0.0,0.0,0.08,1.029,0.27,0.104,0.061,6.6,2,709.56
4657,149,11,medium,18,0.0,0.0,0.699,0.99,0.189,0.092,0.022,75.8,14,199.73
4658,98,16,medium,113,0.01,0.0,0.211,1.266,0.129,0.181,0.029,20.0,1,149.17
4659,3,12,small,6,0.0,0.0,0.064,1.929,0.21,0.149,0.025,72.4,14,680.64
4660,185,11,large,273,0.02,0.0,0.258,0.828,0.163,0.172,0.021,17.1,3,303.08
4661,31,15,small,14,0.0,0.0,0.519,1.156,0.31,0.081,0.033,87.3,19,946.03
4662,14,14,small,14,0.0,0.0,0.242,1.232,0.129,0.127,0.021,51.7,2,26.45
4663,167,10,micro,1,0.0,0.0,0.367,2.314,0.301,0.212,0.034,110.7,27,989.1
4664,5,0,small,2,0.0,0.0,0.212,0.826,0.129,0.139,0.052,61.9,10,117.43
4665,141,12,small,21,0.0,0.0,0.255,1.283,0.21,0.111,0.017,30.3,6,548.48
4666,179,4,small,9,0.0,0.0,0.382,1.438,0.373,0.152,0.074,7.5,4,1808.04
4667,92,5,medium,46,0.0,0.0,0.6,1.192,0.129,0.108,0.021,9.9,27,73.55
4668,10,13,small,14,0.0,0.0,0.243,1.247,0.129,0.116,0.028,15.1,4,93.37
4669,54,9,micro,16,0.0,0.0,0.329,1.228,0.228,0.058,0.015,22.4,12,416.13
4670,183,14,large,139,0.0,0.0,0.218,0.761,0.129,0.102,0.013,33.7,7,240.44
4671,107,7,small,38,0.0,0.0,0.268,1.617,0.129,0.042,0.028,2.9,2,176.72
4672,118,17,small,4,0.0,0.0,0.292,1.737,0.189,0.042,0.02,12.7,4,465.37
4673,35,8,micro,6,0.0,0.0,0.297,1.243,0.129,0.152,0.015,26.8,9,43.78
4674,179,9,micro,17,0.0,0.0,0.035,1.9,0.339,0.13,0.043,3.8,2,1808.04
4675,113,2,small,3,0.0,0.0,0.241,2.235,0.387,0.188,0.088,146.3,1,1742.79
4676,113,10,small,44,0.0,0.0,0.279,1.265,0.301,0.132,0.048,11.1,25,1742.79
4677,122,4,small,15,0.0,0.0,0.342,1.329,0.163,0.141,0.072,5.6,4,603.53
4678,159,15,small,32,0.0,0.0,0.304,1.138,0.163,0.176,0.015,6.4,8,286.16
4679,52,14,small,92,0.0,0.0,0.196,1.135,0.129,0.116,0.027,78.3,44,75.42
4680,180,0,micro,14,0.0,0.0,0.154,1.331,0.163,0.077,0.07,116.9,7,277.46
4681,42,9,small,15,0.0,0.0,0.197,0.971,0.189,0.043,0.015,2.4,15,132.2
4682,50,0,small,31,0.0,0.0,0.737,1.039,0.189,0.19,0.063,28.8,4,205.22
4683,2,11,medium,54,0.0,0.0,0.774,1.194,0.189,0.152,0.019,7.7,4,283.64
4684,3,18,micro,21,0.0,0.0,0.339,1.135,0.258,0.149,0.022,9.4,15,680.64
4685,104,17,micro,5,0.0,0.0,0.211,0.688,0.129,0.088,0.026,60.9,7,126.31
4686,47,4,small,49,0.0,0.0,0.119,0.781,0.163,0.175,0.071,22.8,1,427.14
4687,54,2,small,6,0.0,0.0,0.168,0.863,0.163,0.203,0.072,49.5,17,416.13
4688,195,15,medium,21,0.0,0.0,0.265,1.216,0.129,0.07,0.013,18.8,9,218.18
4689,179,10,small,11,0.0,0.0,0.427,1.432,0.368,0.172,0.048,12.0,9,1808.04
4690,73,8,small,24,0.0,0.0,0.278,1.053,0.228,0.138,0.019,41.5,7,709.56
4691,77,16,small,41,0.0,0.0,0.397,0.771,0.129,0.142,0.013,43.7,27,110.06
4692,70,5,large,113,0.0,0.0,0.282,0.834,0.129,0.08,0.012,41.3,34,213.02
4693,178,4,large,716,0.01,0.01,0.373,1.091,0.129,0.066,0.065,7.8,48,113.9
4694,20,12,medium,87,0.01,0.0,0.23,0.765,0.228,0.206,0.017,9.1,16,642.68
4695,124,5,medium,16,0.0,0.0,0.147,0.987,0.163,0.059,0.028,52.5,6,266.9
4696,47,8,large,148,0.01,0.0,0.092,1.081,0.163,0.211,0.018,14.7,1,427.14
4697,156,9,medium,71,0.01,0.0,0.084,1.188,0.244,0.197,0.025,64.3,9,958.89
4698,128,4,small,11,0.0,0.0,0.077,1.281,0.129,0.129,0.071,61.2,8,163.96
4699,88,1,small,7,0.0,0.0,0.197,1.46,0.129,0.165,0.056,45.2,1,87.38
4700,20,15,small,14,0.0,0.0,0.129,0.742,0.228,0.159,0.023,24.8,4,642.68
4701,159,15,medium,35,0.0,0.0,0.091,0.942,0.163,0.214,0.025,0.8,2,286.16
4702,16,11,small,32,0.0,0.0,0.068,0.716,0.129,0.192,0.011,31.7,6,53.9
4703,67,2,small,17,0.0,0.0,0.091,1.204,0.258,0.063,0.064,84.3,7,404.86
4704,64,9,small,14,0.0,0.0,0.214,0.772,0.163,0.075,0.027,40.1,1,334.46
4705,122,3,small,35,0.0,0.0,0.33,1.166,0.21,0.083,0.057,110.5,38,603.53
4706,113,17,large,65,0.02,0.01,0.496,1.47,0.326,0.121,0.038,43.8,1,1742.79
4707,67,13,small,55,0.01,0.0,0.336,0.893,0.21,0.055,0.015,20.6,5,404.86
4708,104,0,small,10,0.0,0.0,0.314,1.641,0.163,0.146,0.07,166.0,8,126.31
4709,106,0,medium,30,0.0,0.0,0.044,1.649,0.27,0.121,0.062,33.5,18,978.66
4710,122,19,medium,429,0.05,0.01,0.161,1.172,0.228,0.116,0.025,3.6,6,603.53
4711,179,0,small,9,0.0,0.0,0.466,1.766,0.31,0.173,0.071,52.9,29,1808.04
4712,31,17,small,28,0.0,0.0,0.182,1.684,0.244,0.181,0.036,10.1,9,946.03
4713,119,19,micro,75,0.01,0.0,0.03,0.954,0.129,0.047,0.018,34.1,4,314.8
4714,3,6,micro,22,0.0,0.0,0.642,1.03,0.27,0.101,0.027,75.4,5,680.64
4715,145,10,large,481,0.04,0.01,0.204,1.061,0.163,0.055,0.025,4.2,3,324.35
4716,133,12,small,64,0.0,0.0,0.111,1.131,0.189,0.127,0.03,142.7,5,238.31
4717,143,10,micro,3,0.0,0.0,0.208,0.519,0.163,0.079,0.016,23.1,7,178.51
4718,111,4,micro,9,0.0,0.0,0.052,1.295,0.129,0.088,0.061,100.5,6,144.53
4719,47,11,micro,62,0.0,0.0,0.249,1.191,0.21,0.178,0.027,32.5,9,427.14
4720,106,5,small,13,0.0,0.0,0.152,0.958,0.228,0.225,0.029,128.1,7,978.66
4721,3,3,large,98,0.02,0.0,0.198,1.375,0.258,0.19,0.068,203.9,11,680.64
4722,86,10,small,3,0.0,0.0,0.36,0.67,0.21,0.152,0.017,25.4,1,370.7
4723,167,7,micro,5,0.0,0.0,0.251,1.653,0.282,0.177,0.021,18.8,29,989.1
4724,75,0,small,26,0.0,0.0,0.143,0.891,0.189,0.114,0.074,7.7,2,337.61
4725,125,18,micro,9,0.0,0.0,0.47,0.806,0.292,0.12,0.033,45.5,14,1326.71
4726,65,0,micro,8,0.0,0.0,0.38,0.677,0.228,0.182,0.068,64.3,14,576.08
4727,31,18,small,7,0.0,0.0,0.367,0.847,0.228,0.221,0.022,29.1,6,946.03
4728,113,3,medium,65,0.0,0.0,0.078,1.658,0.318,0.224,0.076,11.4,4,1742.79
4729,6,2,micro,39,0.0,0.0,0.457,1.412,0.258,0.168,0.076,56.0,11,719.97
4730,179,1,small,37,0.0,0.0,0.144,1.666,0.352,0.199,0.088,45.4,9,1808.04
4731,161,8,medium,78,0.01,0.0,0.54,1.452,0.21,0.062,0.017,12.1,5,326.06
4732,198,11,small,16,0.0,0.0,0.226,0.916,0.163,0.144,0.023,30.0,10,157.31
4733,197,18,small,13,0.0,0.0,0.161,1.113,0.129,0.097,0.031,35.1,8,173.08
4734,154,15,medium,32,0.0,0.0,0.563,0.911,0.163,0.196,0.015,24.2,3,198.95
4735,161,3,medium,113,0.0,0.0,0.072,0.793,0.21,0.112,0.065,1.5,2,326.06
4736,113,3,small,13,0.0,0.0,0.677,1.401,0.318,0.194,0.07,57.0,14,1742.79
4737,54,0,medium,41,0.0,0.0,0.337,1.063,0.228,0.222,0.061,49.7,6,416.13
4738,166,13,large,73,0.0,0.0,0.272,0.684,0.163,0.026,0.014,22.5,5,337.67
4739,65,0,micro,22,0.0,0.0,0.179,1.057,0.228,0.121,0.062,103.6,1,576.08
4740,135,2,micro,16,0.0,0.0,0.116,0.787,0.292,0.219,0.074,34.3,1,699.2
4741,154,12,small,188,0.01,0.0,0.286,0.497,0.163,0.086,0.021,13.6,3,198.95
4742,120,3,micro,6,0.0,0.0,0.299,0.733,0.163,0.144,0.056,28.3,14,327.35
4743,136,3,medium,136,0.0,0.0,0.542,1.113,0.129,0.141,0.058,53.9,6,67.81
4744,71,4,micro,16,0.0,0.0,0.114,1.235,0.228,0.038,0.065,33.2,13,690.93
4745,157,7,small,10,0.0,0.0,0.429,1.096,0.163,0.185,0.02,51.1,23,238.37
4746,180,0,medium,72,0.0,0.0,0.198,0.515,0.163,0.061,0.062,75.8,7,277.46
4747,113,14,small,1,0.0,0.0,0.533,0.674,0.326,0.2,0.043,63.2,3,1742.79
4748,31,15,small,94,0.01,0.0,0.305,0.984,0.31,0.241,0.023,122.6,9,946.03
4749,125,7,micro,46,0.0,0.0,0.75,1.019,0.31,0.165,0.034,9.7,6,1326.71
4750,76,15,medium,81,0.01,0.0,0.151,1.075,0.163,0.192,0.031,41.8,3,161.91
4751,98,5,small,56,0.0,0.0,0.325,1.125,0.163,0.063,0.019,129.4,4,149.17
4752,34,19,medium,39,0.0,0.0,0.014,0.939,0.21,0.109,0.03,48.4,5,337.83
4753,125,7,small,30,0.0,0.0,0.623,1.364,0.31,0.136,0.039,99.0,14,1326.71
