individual_id,city_id,age_group,age,education,monthly_income,monthly_rent,commute_minutes,commute_satisfaction,wechat_contacts,friends_met_weekly,loneliness_score,job_satisfaction,housing_satisfaction,life_satisfaction,well_being_score,city_population,pop_group
7223,71,18-25,22,高中及以下,2475.6,1997.3,27.0,7.1,32,2.6,3.7,6.9,4.9,5.7,4.5,690.93,7
7224,118,36-45,40,硕士,12386.8,316.7,9.1,7.6,24,4.8,2.9,5.2,7.8,4.3,4.5,465.37,6
7225,109,55+,60,本科,6608.9,265.7,10.7,9.0,38,3.8,3.1,2.8,9.7,7.2,5.2,137.77,1
7226,168,18-25,22,大专,4636.0,714.7,11.5,9.3,30,5.0,3.7,5.4,10.0,7.9,6.1,116.12,1
7227,179,26-35,30,本科,9590.2,5485.5,49.1,6.4,97,2.5,5.6,5.0,4.5,7.7,4.1,1808.04,9
7228,75,36-45,40,本科,6508.2,984.7,29.4,8.7,38,6.2,4.6,6.3,9.4,7.9,6.1,337.61,5
7229,179,36-45,40,高中及以下,4675.0,4001.3,62.7,6.4,72,3.2,7.2,8.3,5.0,5.4,4.3,1808.04,9
7230,86,46-55,50,本科,8472.0,1494.2,19.8,9.5,27,5.3,3.3,4.6,7.4,3.4,3.9,370.7,5
7231,161,26-35,30,本科,6968.6,931.3,28.4,9.4,22,4.0,4.3,7.2,7.6,4.4,4.9,326.06,4
7232,122,18-25,22,本科,8221.2,2574.1,24.2,9.1,35,5.4,2.0,4.8,7.5,5.2,4.7,603.53,6
7233,166,46-55,50,大专,4422.6,372.3,19.4,7.3,31,4.8,2.3,1.4,6.6,7.9,4.2,337.67,5
7234,125,46-55,50,大专,6341.1,3513.9,48.2,7.2,62,4.3,6.2,8.0,7.2,4.8,4.8,1326.71,8
7235,162,26-35,30,硕士,13868.1,2126.9,23.8,7.6,54,4.1,2.7,5.9,8.3,6.9,5.6,472.76,6
7236,122,55+,60,高中及以下,3498.4,1871.8,28.5,8.6,36,7.0,3.1,2.8,7.5,7.6,4.7,603.53,6
7237,27,36-45,40,博士,16130.0,907.8,20.7,9.8,39,5.6,3.7,7.0,9.3,5.9,5.8,216.09,3
7238,162,36-45,40,博士,16558.9,1960.2,20.1,7.2,48,5.4,3.5,6.1,6.5,7.4,5.2,472.76,6
7239,141,36-45,40,本科,8595.6,2228.4,19.6,6.7,49,5.8,4.7,5.5,8.4,5.8,5.0,548.48,6
7240,159,26-35,30,硕士,6885.6,1242.2,23.8,9.0,31,7.3,2.7,7.3,8.0,7.1,6.0,286.16,4
7241,20,26-35,30,本科,8383.6,1654.2,21.8,8.1,28,3.8,3.2,8.9,7.1,5.9,5.8,642.68,6
7242,141,55+,60,高中及以下,3700.9,3004.0,19.2,10.0,25,5.5,3.9,5.0,8.8,6.0,5.1,548.48,6
7243,159,36-45,40,硕士,9098.3,1737.6,13.0,8.3,37,5.5,3.4,6.0,7.8,5.5,5.0,286.16,4
7244,82,55+,60,硕士,15692.4,2469.9,22.8,7.0,51,5.1,4.4,7.3,5.7,2.6,3.8,650.6,7
7245,185,26-35,30,高中及以下,2517.0,1608.9,17.7,8.7,16,4.5,5.5,5.5,10.0,4.4,4.9,303.08,4
7246,140,55+,60,本科,7675.8,539.9,16.1,8.7,27,6.1,4.4,5.2,6.6,3.9,3.9,186.32,2
7247,8,36-45,40,硕士,12269.0,348.6,12.7,6.8,39,5.3,2.9,5.2,6.4,6.8,4.8,92.81,0
7248,137,46-55,50,本科,9706.5,1014.6,5.0,9.0,25,7.0,3.9,4.8,8.3,4.9,4.6,107.55,1
7249,2,18-25,22,硕士,9583.5,829.7,24.1,6.2,13,3.3,3.2,3.7,5.7,4.6,3.5,283.64,4
7250,38,46-55,50,硕士,13378.0,1028.9,7.2,9.1,27,6.6,3.6,3.4,8.2,8.9,5.3,39.32,0
7251,84,18-25,22,硕士,11770.8,200.0,11.2,10.0,10,7.0,3.6,6.3,8.8,1.2,4.1,66.12,0
7252,73,18-25,22,高中及以下,2712.6,2377.3,32.8,6.7,44,4.0,3.4,6.3,6.9,5.2,4.8,709.56,7
7253,149,26-35,30,本科,12263.0,675.2,20.0,8.1,23,6.3,3.2,4.2,7.9,4.6,4.3,199.73,2
7254,68,26-35,30,本科,7903.3,1097.0,17.7,9.7,19,5.3,1.5,4.0,9.3,9.0,6.2,213.07,3
7255,160,26-35,30,大专,4010.5,200.0,5.0,9.6,18,6.9,2.4,3.4,9.0,6.1,4.9,56.0,0
7256,65,46-55,50,大专,4342.0,1559.0,25.4,8.3,33,3.5,3.6,3.5,8.3,6.4,4.7,576.08,6
7257,118,26-35,30,硕士,13791.6,1766.6,22.3,9.2,11,7.3,3.2,7.2,5.5,6.5,5.0,465.37,6
7258,128,46-55,50,本科,7668.3,1455.0,16.7,7.4,14,5.9,3.7,4.0,8.1,4.2,4.1,163.96,2
7259,181,18-25,22,博士,9886.5,200.0,22.1,8.6,5,7.0,5.1,7.0,8.6,2.1,4.3,62.98,0
7260,3,26-35,30,大专,4927.7,2479.9,36.3,7.3,38,4.5,4.6,6.6,6.4,7.5,5.2,680.64,7
7261,71,26-35,30,高中及以下,3536.6,1743.4,33.2,7.8,41,3.9,5.1,4.2,6.4,5.6,3.9,690.93,7
7262,48,26-35,30,大专,5667.4,442.1,8.5,10.0,20,5.7,3.4,5.7,8.6,5.7,5.2,209.27,3
7263,141,55+,60,本科,5451.3,1595.0,15.7,7.3,5,3.3,3.6,5.7,9.4,6.5,5.7,548.48,6
7264,106,46-55,50,高中及以下,3688.1,3313.0,32.1,5.5,52,5.6,5.2,5.0,8.4,6.0,4.8,978.66,8
7265,113,36-45,40,硕士,8823.2,3749.4,50.4,6.9,84,3.6,6.8,7.9,6.5,6.8,5.1,1742.79,9
7266,17,26-35,30,高中及以下,3567.8,1940.2,18.6,7.6,31,6.1,2.5,3.6,5.9,6.8,4.3,203.21,3
7267,119,36-45,40,硕士,8638.2,1084.4,21.3,6.7,19,5.3,3.0,3.8,6.1,5.3,3.9,314.8,4
7268,68,26-35,30,本科,8395.0,1843.9,15.6,9.1,15,4.3,3.0,4.5,6.6,6.1,4.5,213.07,3
7269,159,18-25,22,本科,7644.5,247.8,17.9,9.2,31,6.3,1.7,5.0,9.0,4.8,5.1,286.16,4
7270,80,36-45,40,本科,6910.5,839.7,12.3,9.4,21,6.4,2.4,4.6,7.3,6.3,4.9,119.14,1
7271,6,46-55,50,高中及以下,3897.7,2258.9,29.4,8.2,40,5.1,3.4,7.2,5.9,4.9,4.7,719.97,7
7272,9,26-35,30,本科,6974.1,1089.5,21.4,8.9,5,6.4,3.2,3.2,7.2,4.9,3.9,255.33,4
7273,70,26-35,30,高中及以下,4709.4,824.4,10.9,9.8,11,6.9,3.5,5.4,10.0,4.3,5.1,213.02,3
7274,73,46-55,50,博士,17259.9,2936.2,23.2,7.8,58,4.1,3.2,5.3,8.2,8.1,5.7,709.56,7
7275,141,18-25,22,硕士,14008.3,1436.2,23.2,7.7,44,6.8,2.6,7.2,7.7,5.3,5.4,548.48,6
7276,67,55+,60,高中及以下,2668.8,1741.0,14.9,8.9,31,5.2,2.8,5.3,8.3,6.5,5.3,404.86,5
7277,157,18-25,22,高中及以下,3389.6,553.6,15.9,8.3,34,6.1,3.5,5.5,6.7,7.6,5.2,238.37,3
7278,118,36-45,40,硕士,8949.0,854.7,21.6,8.1,53,4.8,5.0,4.5,4.3,5.9,3.5,465.37,6
7279,70,36-45,40,高中及以下,2875.3,1619.4,17.8,7.7,50,5.8,3.0,4.0,8.0,4.7,4.3,213.02,3
7280,59,36-45,40,高中及以下,2773.3,2019.4,16.3,8.1,53,6.2,4.6,6.9,8.4,3.4,4.7,393.68,5
7281,72,46-55,50,本科,10072.9,436.4,14.1,7.0,39,6.0,3.2,3.9,7.2,3.9,3.8,143.19,1
7282,71,36-45,40,本科,7454.3,1951.7,31.4,8.4,51,5.2,4.3,4.9,8.8,3.8,4.4,690.93,7
7283,122,55+,60,本科,9405.4,2097.2,24.0,7.5,22,6.0,3.6,4.5,5.0,5.8,3.9,603.53,6
7284,161,18-25,22,高中及以下,2324.0,2199.0,21.9,7.3,45,6.2,3.5,6.0,8.1,4.9,4.9,326.06,4
7285,54,26-35,30,大专,4982.0,871.4,11.7,7.1,47,3.9,3.1,7.6,8.7,4.2,5.4,416.13,5
7286,161,36-45,40,本科,8181.6,1228.3,18.0,7.7,55,6.2,1.9,6.9,7.9,5.4,5.5,326.06,4
7287,6,36-45,40,大专,5337.4,3326.8,18.9,9.1,41,3.6,4.9,5.4,8.2,7.1,5.2,719.97,7
7288,71,18-25,22,高中及以下,2434.9,1232.2,22.6,8.8,56,3.4,2.0,6.6,9.1,7.1,6.2,690.93,7
7289,75,46-55,50,硕士,11261.1,544.1,20.7,10.0,27,5.1,3.1,4.0,5.4,5.4,3.8,337.61,5
7290,6,18-25,22,高中及以下,3498.2,2263.1,32.8,7.2,45,6.2,4.8,2.6,8.9,4.8,4.0,719.97,7
7291,114,18-25,22,硕士,11754.6,660.6,15.9,8.3,31,8.1,3.6,5.9,5.2,6.9,4.6,122.44,1
7292,7,36-45,40,高中及以下,2799.5,680.9,15.5,8.3,33,3.6,4.0,5.9,8.0,5.5,5.0,319.72,4
7293,135,26-35,30,硕士,17905.7,2076.7,29.7,8.1,53,4.4,4.2,7.4,5.6,6.9,5.1,699.2,7
7294,135,55+,60,硕士,13392.8,2172.4,22.1,7.6,31,4.5,2.7,6.8,6.6,6.4,5.3,699.2,7
7295,41,36-45,40,大专,4144.8,1248.6,12.8,7.8,26,6.3,3.1,5.4,8.5,3.1,4.4,176.16,2
7296,17,46-55,50,本科,6479.4,463.6,14.2,7.3,38,5.9,1.0,6.1,7.8,5.9,5.5,203.21,3
7297,20,55+,60,博士,19789.7,2823.9,26.6,8.0,61,5.2,3.5,6.3,6.2,6.1,4.8,642.68,6
7298,64,18-25,22,大专,5035.8,1131.9,19.4,9.7,41,4.6,3.5,4.5,7.7,4.9,4.4,334.46,4
7299,161,36-45,40,高中及以下,3286.7,546.2,19.6,8.6,46,4.7,4.0,4.4,8.7,4.6,4.5,326.06,4
7300,122,36-45,40,高中及以下,2164.5,1543.9,21.9,7.8,21,4.0,4.8,5.7,6.5,5.0,4.2,603.53,6
7301,123,46-55,50,高中及以下,2330.7,1368.7,11.2,7.2,12,7.0,1.0,3.7,8.4,5.4,4.9,36.53,0
7302,109,36-45,40,本科,7875.1,791.8,14.4,8.4,18,5.8,2.9,5.5,8.5,5.4,5.1,137.77,1
7303,125,46-55,50,本科,14181.2,3633.7,38.5,7.4,34,1.5,6.8,7.1,5.3,3.4,3.5,1326.71,8
7304,185,26-35,30,大专,5532.4,1618.2,12.1,9.0,27,6.5,6.2,3.0,6.8,7.3,4.0,303.08,4
7305,173,18-25,22,高中及以下,2511.6,257.6,22.0,8.4,40,4.9,4.4,5.0,8.0,3.1,4.0,208.75,3
7306,6,46-55,50,本科,6297.2,2767.4,35.9,7.7,11,4.4,4.3,4.9,8.8,5.7,4.9,719.97,7
7307,82,18-25,22,大专,7224.1,1962.1,30.7,5.4,41,4.8,4.8,6.1,6.7,7.5,5.1,650.6,7
7308,157,26-35,30,硕士,12980.3,1711.0,5.0,9.5,22,5.3,2.5,3.3,9.0,6.3,5.0,238.37,3
7309,191,46-55,50,大专,4153.0,355.2,14.3,7.3,34,5.5,3.4,3.6,7.5,6.7,4.6,349.46,5
7310,43,55+,60,硕士,11342.7,1357.9,22.4,8.3,38,7.4,2.2,6.1,6.8,6.6,5.3,109.83,1
7311,125,36-45,40,高中及以下,3093.7,3620.4,47.8,6.6,61,2.9,5.7,6.2,4.4,5.0,3.6,1326.71,8
7312,179,46-55,50,本科,10714.5,5319.5,55.2,4.9,70,2.7,6.2,8.3,6.2,4.9,4.7,1808.04,9
7313,82,18-25,22,高中及以下,3166.7,2354.7,24.7,9.1,54,7.2,3.2,4.4,8.4,6.7,5.1,650.6,7
7314,82,46-55,50,大专,5527.0,1771.8,24.1,8.4,31,5.0,2.2,7.4,8.3,3.8,5.3,650.6,7
7315,21,26-35,30,大专,4731.7,725.8,9.2,9.1,11,6.4,2.1,3.5,8.3,2.0,3.6,118.42,1
7316,73,18-25,22,高中及以下,3430.1,2918.3,25.5,7.3,30,4.2,3.7,6.4,3.4,3.8,3.4,709.56,7
7317,180,26-35,30,本科,7835.6,1478.5,23.5,9.8,45,5.1,3.4,6.4,8.0,6.3,5.4,277.46,4
7318,165,36-45,40,硕士,12236.9,1002.5,18.2,6.9,54,4.0,3.1,5.4,9.2,5.8,5.4,224.25,3
7319,55,46-55,50,硕士,12545.1,1307.3,15.9,7.4,49,4.3,4.4,7.3,7.6,3.5,4.6,376.64,5
7320,187,26-35,30,高中及以下,3279.1,785.4,10.5,8.4,26,5.4,3.8,6.2,8.8,5.2,5.2,137.99,1
7321,22,26-35,30,硕士,8333.7,1024.0,9.1,10.0,19,7.1,3.8,5.2,9.2,6.3,5.4,158.78,1
7322,197,46-55,50,大专,3980.9,347.1,20.0,8.4,65,4.8,2.1,3.8,7.9,6.8,5.0,173.08,2
7323,106,36-45,40,本科,11194.6,3065.9,45.6,6.8,44,4.1,4.9,5.8,6.3,4.7,4.1,978.66,8
7324,55,36-45,40,博士,15299.4,1409.2,21.0,8.3,26,5.0,2.8,5.9,6.5,5.2,4.6,376.64,5
7325,47,18-25,22,高中及以下,4102.6,1749.0,22.8,9.1,25,5.7,2.8,4.5,6.8,7.0,4.8,427.14,6
7326,152,46-55,50,高中及以下,2791.8,653.6,9.0,7.8,28,4.6,2.0,3.8,8.5,5.7,4.9,75.19,0
7327,125,26-35,30,硕士,10635.0,3541.6,33.8,6.1,62,3.6,4.5,9.6,5.0,5.2,5.0,1326.71,8
7328,190,46-55,50,高中及以下,3695.2,649.2,11.0,9.9,39,5.5,3.6,5.7,9.9,6.6,5.8,94.96,0
7329,180,46-55,50,大专,6349.0,2004.1,12.8,8.8,47,4.7,4.0,4.9,6.5,6.8,4.6,277.46,4
7330,167,18-25,22,本科,9843.4,2930.7,37.2,8.1,59,2.9,2.9,3.9,4.8,4.2,3.3,989.1,8
7331,63,18-25,22,本科,7266.9,380.9,15.7,9.0,5,5.9,3.5,4.2,7.2,4.7,4.1,44.87,0
7332,167,26-35,30,硕士,12237.3,2408.6,30.1,9.4,44,4.7,3.2,7.1,6.5,6.5,5.3,989.1,8
7333,151,26-35,30,本科,8270.4,1396.5,20.5,7.3,34,6.8,4.0,4.7,9.0,5.2,4.8,209.86,3
7334,179,55+,60,大专,10131.9,4184.5,46.6,5.3,84,2.2,6.5,6.3,3.4,6.8,3.8,1808.04,9
7335,106,36-45,40,高中及以下,3933.2,3666.2,37.0,6.5,26,2.5,5.0,6.0,6.1,6.2,4.5,978.66,8
7336,54,55+,60,大专,5329.0,1075.7,21.7,7.4,44,4.5,4.7,6.6,4.8,5.4,4.1,416.13,5
7337,170,18-25,22,硕士,9488.3,1277.1,9.8,9.4,25,5.2,1.6,5.4,7.4,5.1,4.9,60.98,0
7338,125,26-35,30,本科,10381.1,4109.1,34.3,6.3,76,3.4,6.6,7.3,4.5,6.4,4.3,1326.71,8
7339,107,46-55,50,高中及以下,3211.5,289.7,8.4,8.9,5,5.6,2.4,4.0,7.5,6.6,4.8,176.72,2
7340,125,36-45,40,高中及以下,3749.0,3860.2,35.1,5.9,70,4.2,5.3,6.4,4.8,5.2,3.9,1326.71,8
7341,179,36-45,40,高中及以下,3911.1,4548.6,57.8,5.7,53,2.7,5.0,7.7,8.2,7.2,5.9,1808.04,9
7342,31,46-55,50,本科,11208.7,3867.8,30.2,9.5,46,5.2,4.2,5.6,5.1,4.7,3.8,946.03,7
7343,47,55+,60,大专,4467.5,1816.8,25.1,9.9,31,5.3,4.3,4.5,6.0,3.4,3.4,427.14,6
7344,28,36-45,40,大专,3688.0,367.0,11.8,8.2,14,8.3,5.4,6.4,9.3,7.9,6.0,81.4,0
7345,124,26-35,30,硕士,14211.9,389.5,22.1,7.9,26,6.7,3.8,6.1,7.2,6.6,5.1,266.9,4
7346,40,18-25,22,本科,8024.5,1958.4,19.5,9.4,43,3.4,3.9,5.4,7.0,4.4,4.2,310.59,4
7347,10,46-55,50,博士,17456.5,1179.3,14.8,7.7,7,4.4,2.5,4.7,6.1,6.1,4.5,93.37,0
7348,125,26-35,30,硕士,11318.9,3752.6,35.4,8.7,67,4.3,5.3,7.2,6.9,4.0,4.4,1326.71,8
7349,64,18-25,22,博士,16097.7,1997.7,22.8,7.5,7,5.0,4.0,7.2,7.9,6.7,5.7,334.46,4
7350,125,26-35,30,高中及以下,4985.0,3291.3,45.9,5.6,64,3.3,8.1,5.4,5.5,5.3,3.5,1326.71,8
7351,125,36-45,40,大专,4629.8,4463.4,40.8,7.0,57,3.5,2.7,8.2,6.5,9.6,6.6,1326.71,8
7352,65,36-45,40,大专,5863.2,545.6,16.3,9.2,52,5.3,2.8,8.2,8.4,7.4,6.5,576.08,6
7353,175,55+,60,本科,6992.9,1243.8,17.5,7.0,16,6.2,3.3,6.3,6.1,6.9,5.0,339.4,5
7354,125,36-45,40,本科,9017.5,3728.7,35.5,7.1,44,2.4,4.1,6.5,6.0,3.6,4.0,1326.71,8
7355,125,18-25,22,硕士,12111.5,3710.9,38.4,7.2,88,2.1,6.6,5.3,3.4,7.3,3.6,1326.71,8
7356,177,26-35,30,本科,7896.7,2128.9,20.5,7.7,21,5.2,4.3,3.7,7.8,6.9,4.6,634.94,6
7357,179,18-25,22,硕士,14009.4,4857.9,56.6,7.4,75,3.5,4.5,4.7,4.1,6.2,3.6,1808.04,9
7358,167,26-35,30,本科,9346.6,3135.1,35.6,7.5,56,4.5,5.1,4.3,4.7,5.7,3.5,989.1,8
7359,120,36-45,40,硕士,10454.2,1066.2,14.1,8.9,24,5.5,3.0,5.2,10.0,5.1,5.4,327.35,4
7360,113,46-55,50,硕士,9795.5,4446.2,50.3,6.7,67,3.6,6.3,7.4,4.4,6.9,4.4,1742.79,9
7361,72,36-45,40,本科,8571.9,1754.7,19.9,8.2,18,7.1,1.6,2.3,9.4,4.1,4.3,143.19,1
7362,31,55+,60,大专,5202.2,2563.7,36.3,6.8,24,4.4,5.9,3.9,5.2,5.8,3.4,946.03,7
7363,157,36-45,40,硕士,9050.6,1227.2,16.5,9.8,7,3.8,2.6,3.5,7.7,5.5,4.4,238.37,3
7364,172,26-35,30,本科,7905.0,1025.6,26.0,9.9,28,4.5,2.6,4.6,6.3,4.0,3.9,137.4,1
7365,84,26-35,30,高中及以下,2384.9,845.2,12.2,8.3,45,5.2,3.2,7.8,8.3,7.2,6.2,66.12,0
7366,177,26-35,30,高中及以下,3621.8,1638.7,21.4,7.1,55,6.8,4.6,2.3,5.5,4.7,2.9,634.94,6
7367,148,26-35,30,高中及以下,3953.3,1421.2,21.3,8.8,18,5.3,3.2,4.9,6.8,6.1,4.6,250.12,4
7368,179,36-45,40,硕士,14232.0,6021.0,58.3,7.7,74,1.9,6.2,8.2,3.7,5.3,4.0,1808.04,9
7369,167,36-45,40,博士,19359.8,2051.9,34.3,6.1,77,4.1,5.5,7.2,8.0,4.2,4.8,989.1,8
7370,3,36-45,40,本科,8389.7,1800.1,11.5,8.3,58,2.8,4.4,4.9,7.3,3.4,3.8,680.64,7
7371,60,18-25,22,高中及以下,2342.1,775.4,9.7,10.0,19,6.5,2.1,5.1,7.4,5.6,4.9,91.91,0
7372,135,36-45,40,大专,7635.3,1848.4,25.3,8.5,37,5.4,4.5,8.0,5.3,4.2,4.4,699.2,7
7373,166,18-25,22,大专,3189.0,1569.3,18.1,8.2,36,3.5,2.9,7.8,8.9,5.9,6.0,337.67,5
7374,175,26-35,30,大专,4298.3,951.8,18.1,8.4,24,5.3,2.2,5.9,5.1,5.0,4.3,339.4,5
7375,156,36-45,40,本科,8149.3,3389.8,27.7,7.2,61,4.8,4.3,6.4,7.2,5.9,5.0,958.89,8
7376,24,36-45,40,博士,16134.6,200.0,9.0,8.4,14,5.1,1.8,4.2,8.0,6.4,5.1,86.11,0
7377,7,46-55,50,高中及以下,3607.4,1925.4,14.8,9.6,45,5.6,3.6,4.7,7.3,5.8,4.6,319.72,4
7378,129,26-35,30,本科,6778.0,1173.5,14.4,8.8,5,7.5,2.2,3.5,6.8,4.6,3.9,89.7,0
7379,70,46-55,50,大专,5486.3,1006.4,13.8,10.0,12,6.5,1.5,7.4,8.3,4.7,5.6,213.02,3
7380,172,26-35,30,硕士,12435.6,1422.4,14.6,7.4,29,6.0,1.9,5.4,5.8,3.4,3.9,137.4,1
7381,151,26-35,30,硕士,10252.9,1279.3,20.0,8.5,19,5.7,1.6,3.1,6.6,2.5,3.3,209.86,3
7382,186,46-55,50,高中及以下,2998.4,1015.6,16.0,8.4,41,6.6,4.4,4.9,7.3,5.4,4.4,238.23,3
7383,36,26-35,30,高中及以下,2675.8,200.0,8.9,9.9,49,5.6,3.0,5.7,7.0,8.5,5.6,182.89,2
7384,195,55+,60,本科,9837.9,944.5,16.9,9.1,27,5.4,4.1,8.0,7.1,3.9,4.8,218.18,3
7385,101,36-45,40,硕士,7917.4,712.7,8.3,9.5,23,6.3,1.8,3.7,8.8,5.8,5.0,97.45,0
7386,73,55+,60,高中及以下,4128.5,2553.3,13.5,9.9,37,4.3,4.7,6.2,10.0,3.7,5.0,709.56,7
7387,125,36-45,40,大专,6612.9,4131.5,47.1,8.3,72,2.8,5.0,2.7,6.9,4.5,3.3,1326.71,8
7388,176,55+,60,博士,16848.8,900.4,20.3,9.3,21,5.6,2.3,5.6,9.3,9.0,6.5,150.36,1
7389,186,26-35,30,高中及以下,3129.5,1175.3,18.1,8.8,5,7.1,2.6,6.9,6.2,8.6,5.8,238.23,3
7390,113,55+,60,高中及以下,5109.5,4670.3,51.0,4.0,80,6.0,5.7,9.8,5.1,6.6,5.3,1742.79,9
7391,91,46-55,50,硕士,10410.9,1537.9,24.3,8.8,37,4.8,2.5,7.8,8.3,4.2,5.4,390.98,5
7392,71,26-35,30,高中及以下,4020.5,3467.4,25.1,8.8,38,6.2,3.7,4.9,8.0,6.5,5.0,690.93,7
7393,111,18-25,22,本科,5803.5,200.0,16.2,9.2,33,4.6,2.9,4.7,8.9,7.0,5.5,144.53,1
7394,157,46-55,50,博士,21328.3,1757.5,18.0,9.1,21,5.9,3.0,6.3,10.0,5.4,5.8,238.37,3
7395,5,36-45,40,本科,10587.9,396.0,13.4,9.7,37,4.9,2.4,3.8,6.4,4.4,3.8,117.43,1
7396,156,36-45,40,大专,5544.4,2442.6,23.3,7.6,44,6.4,3.9,4.3,5.5,4.4,3.5,958.89,8
7397,31,36-45,40,本科,8172.2,2586.4,28.5,8.6,41,3.5,5.0,6.0,6.7,6.3,4.7,946.03,7
7398,159,26-35,30,大专,3562.6,1435.9,14.0,8.8,13,7.6,2.3,4.4,8.3,5.5,4.9,286.16,4
7399,17,26-35,30,高中及以下,3298.0,898.9,17.9,8.2,6,5.6,3.7,6.5,8.6,3.2,4.7,203.21,3
7400,31,46-55,50,大专,5890.4,2494.8,37.8,7.8,43,3.2,5.4,6.2,9.6,6.1,5.5,946.03,7
7401,144,46-55,50,硕士,15099.7,649.1,20.8,8.2,21,4.8,2.5,4.7,7.7,4.6,4.5,192.46,2
7402,129,36-45,40,博士,13979.3,281.9,13.3,8.3,32,5.5,2.3,3.9,7.1,5.1,4.3,89.7,0
7403,65,26-35,30,硕士,11649.6,2873.5,10.5,7.5,40,3.8,2.9,5.7,8.0,4.1,4.7,576.08,6
7404,113,26-35,30,硕士,20280.5,5854.5,56.0,6.9,99,2.3,5.7,7.7,5.8,7.9,5.3,1742.79,9
7405,165,46-55,50,博士,16076.6,532.8,18.9,9.6,25,6.2,3.7,5.7,4.2,6.8,4.2,224.25,3
7406,108,18-25,22,大专,5939.8,394.7,22.8,8.5,19,7.9,1.9,4.9,5.1,7.1,4.6,192.01,2
7407,81,36-45,40,博士,10817.1,200.0,14.4,8.5,28,3.5,4.1,7.4,6.1,3.8,4.4,212.11,3
7408,84,46-55,50,硕士,11909.5,1384.8,8.1,10.0,7,5.1,1.9,8.4,6.9,6.7,6.0,66.12,0
7409,41,36-45,40,硕士,9620.9,1994.8,20.1,9.8,43,6.9,3.8,4.9,5.8,6.5,4.4,176.16,2
7410,159,26-35,30,硕士,11560.2,200.0,14.9,8.0,11,4.9,1.3,4.7,7.5,5.4,4.8,286.16,4
7411,106,36-45,40,博士,15680.6,3120.3,29.8,8.3,45,4.9,5.3,6.9,8.2,2.2,4.2,978.66,8
7412,88,36-45,40,博士,16214.5,1026.9,15.3,9.5,12,5.5,3.6,8.2,7.3,5.2,5.4,87.38,0
7413,113,46-55,50,本科,9728.6,4200.3,56.7,4.4,43,3.8,6.4,6.9,5.0,4.8,3.9,1742.79,9
7414,133,46-55,50,本科,5752.2,200.0,10.8,7.7,41,4.8,3.3,7.5,5.3,6.5,5.0,238.31,3
7415,71,36-45,40,本科,8281.3,1815.7,25.3,9.8,31,5.6,5.1,7.5,9.0,5.7,5.6,690.93,7
7416,143,36-45,40,高中及以下,2934.9,273.7,13.2,7.9,15,5.3,4.3,5.0,7.5,5.3,4.5,178.51,2
7417,30,26-35,30,大专,2599.5,200.0,29.3,9.5,21,5.3,2.8,5.0,6.5,7.7,5.1,81.31,0
7418,164,36-45,40,博士,18083.8,1631.7,18.1,8.6,20,4.9,4.4,6.1,5.9,6.0,4.5,388.92,5
7419,65,18-25,22,硕士,11438.3,2301.2,32.2,9.6,42,4.1,3.1,5.8,9.0,6.6,5.7,576.08,6
7420,47,26-35,30,硕士,12659.2,1196.8,24.1,9.4,26,3.6,4.5,7.2,7.3,4.7,4.8,427.14,6
7421,194,26-35,30,高中及以下,4036.5,1465.6,15.0,8.4,19,3.6,3.7,6.6,9.7,1.0,4.4,176.48,2
7422,176,26-35,30,高中及以下,3075.4,1319.3,14.7,9.0,12,5.7,3.3,3.9,8.4,2.7,3.8,150.36,1
7423,135,46-55,50,本科,10923.6,2375.5,35.4,7.7,52,4.2,4.0,6.2,4.6,7.7,4.7,699.2,7
7424,118,26-35,30,高中及以下,3593.1,1433.7,27.0,9.1,52,5.1,4.1,6.0,8.0,7.8,5.6,465.37,6
7425,70,18-25,22,本科,7187.1,1285.7,14.3,7.4,48,5.6,1.6,4.1,10.0,5.7,5.4,213.02,3
7426,128,55+,60,大专,4747.8,631.4,5.0,9.0,5,4.7,4.1,7.7,7.1,5.3,5.2,163.96,2
7427,65,46-55,50,高中及以下,3489.6,2970.0,23.8,9.0,39,5.5,5.3,4.6,6.3,9.3,5.0,576.08,6
7428,102,55+,60,大专,3703.6,1498.0,13.9,8.8,34,4.1,2.0,2.8,8.6,4.9,4.4,105.35,0
7429,119,18-25,22,大专,6829.3,1061.1,27.8,6.6,31,4.0,1.8,5.8,8.5,4.6,5.1,314.8,4
7430,55,55+,60,高中及以下,2239.1,2070.1,16.0,7.2,14,5.4,3.9,4.6,6.1,6.0,4.2,376.64,5
7431,125,18-25,22,大专,4554.7,4889.4,44.1,10.0,81,2.0,6.6,5.6,6.0,5.7,4.0,1326.71,8
7432,58,26-35,30,硕士,9468.1,508.4,10.7,9.9,25,6.8,2.7,4.7,7.8,7.6,5.4,206.7,3
7433,32,36-45,40,高中及以下,3281.3,1484.3,10.0,8.1,31,7.6,2.9,5.4,7.8,5.7,5.0,146.42,1
7434,164,36-45,40,硕士,10655.5,418.8,15.6,7.7,55,5.1,2.7,6.0,6.6,8.3,5.6,388.92,5
7435,141,26-35,30,高中及以下,2677.6,2923.5,17.9,9.7,35,4.3,4.6,6.0,5.6,5.0,4.1,548.48,6
7436,65,36-45,40,高中及以下,3289.0,1660.2,12.5,7.2,67,5.2,5.2,4.5,5.7,6.0,3.9,576.08,6
